titulo,subtitulo,autor,data,secao,texto,url 
Rodrigo Maia defende Paulo Guedes,Nao possui,Nao possui,04/04/2019 07:22:42,Brasil,<p>Rodrigo Maia classificou como “muito ruim” o tchutchuca de Zeca Dirceu.<br><br>Ele disse para a <strong>Crusoé</strong>:<br><br>“Muito ruim. Paulo Guedes tem respeitado o parlamento...</p>,https://www.oantagonista.com/brasil/rodrigo-maia-defende-paulo-guedes/
O golpe da bengala contra Bolsonaro no STF,Nao possui,Nao possui,04/04/2019 07:05:53,Brasil,<p>Jair Bolsonaro pode ser impedido de indicar ministros do STF durante o seu mandato.<br><br>O golpe foi revelado por Merval Pereira...</p>,https://www.oantagonista.com/brasil/o-golpe-da-bengala-contra-bolsonaro-no-stf/
Relator no Senado quer endurecer pacote de Moro,Nao possui,Nao possui,04/04/2019 07:00:39,Brasil,"<p>Enquanto a Câmara leva em banho-maria o pacote anticrime, um dos relatores da proposta no Senado já propôs regras mais duras que as apresentadas por Sergio Moro, especialmente sobre os criminosos violentos...</p>",https://www.oantagonista.com/brasil/tem-que-internar/
A erosão de Bolsonaro,Nao possui,Nao possui,04/04/2019 06:56:13,Brasil,"<p>William Waack diz que Jair Bolsonaro corre o risco de se tornar ridículo:<br><br>""Alguns sinais de erosão de seu capital são bem evidentes e só não enxerga quem não quer...</p>",https://www.oantagonista.com/brasil/erosao-de-bolsonaro/
A democracia do pau-de-arara,Nao possui,Nao possui,04/04/2019 06:37:04,Brasil,"<p>Ricardo Vélez Rodríguez, entrevistado pelo Valor, definiu a ditadura militar como ""um regime democrático de força""...</p>",https://www.oantagonista.com/brasil/democracia-pau-de-arara/
O regimento de Toffoli,Nao possui,Nao possui,04/04/2019 06:30:06,Brasil,"<p>Dias Toffoli explicou a Edson Fachin a interpretação que fez do regimento do STF para justificar a abertura do inquérito para apurar supostas ameaças aos ministros da Corte.<br><br>A norma interna diz que o presidente pode abrir um inquérito por iniciativa própria quando ocorre uma infração ""na sede ou dependência do tribunal"".<br><br>Em resposta a uma ação da Rede contra a investigação, o presidente do STF disse entender que a abertura da investigação é possível porque cada ministro atua em todo o território nacional...</p>",https://www.oantagonista.com/brasil/atuacao-nacional-dos-ministros-permite-inquerito-sobre-ataques-ao-stf-diz-toffoli/
A partilha de Bolsonaro,Nao possui,Nao possui,04/04/2019 06:27:11,Brasil,"<p>Jair Bolsonaro vai se reunir nesta quinta-feira com os presidentes do DEM, PSDB, MDB, PP, PSD e PRB...</p>",https://www.oantagonista.com/brasil/partilha-de-bolsonaro/
O fenômeno meteorológico no MEC,Nao possui,Nao possui,04/04/2019 06:21:35,Brasil,<p>Ricardo Vélez Rodríguez prefere Aristóteles e John Locke a Olavo de Carvalho...</p>,https://www.oantagonista.com/brasil/o-fenomeno-meteorologico-no-mec/
"Vale foi avisada de redução de segurança em Brumadinho, diz engenheira",Nao possui,Nao possui,03/04/2019 21:00:15,Sociedade,"<p>Em depoimento à CPI de Brumadinho, a engenheira geotécnica Ana Lúcia Yoda afirmou que a Vale foi avisada, meses antes do desastre, da redução das condições de segurança da barragem que desmoronou em janeiro...</p>",https://www.oantagonista.com/sociedade/vale-foi-avisada-de-reducao-de-seguranca-em-brumadinho-diz-engenheira/
"Oposição foi ‘meio rude’ com Guedes, avalia Mourão",Nao possui,Nao possui,03/04/2019 20:45:28,Brasil,"<p>Hamilton Mourão elogiou o ""conhecimento profundo"" de Paulo Guedes durante sua defesa da reforma da Previdência na CCJ da Câmara, registra O Globo...</p>",https://www.oantagonista.com/brasil/oposicao-foi-meio-rude-com-guedes-avalia-mourao/
Paulo Guedes diz a Zeca Dirceu ‘tchutchuca é a mãe’; sessão é encerrada,Nao possui,Nao possui,03/04/2019 20:29:28,Brasil,"<p>Felipe Francischini acabou de encerrar, em clima de tumulto, a audiência pública de Paulo Guedes na sessão de hoje da CCJ da Câmara...</p>",https://www.oantagonista.com/brasil/paulo-guedes-diz-zeca-dirceu-tchutchuca-mae-sessao-encerrada/
Senado aprova PEC do Orçamento impositivo em 2º turno,Nao possui,Nao possui,03/04/2019 20:24:27,Brasil,"<p>Como previsto, o Senado aprovou em segundo turno agora há pouco a PEC do Orçamento impositivo, que agora voltará à Câmara para nova votação...</p>",https://www.oantagonista.com/brasil/senado-aprova-pec-orcamento-impositivo-em-2o-turno/
Carlos Ghosn é preso novamente no Japão,Nao possui,Nao possui,03/04/2019 20:21:25,Economia,"<p>A TV japonesa NHK informa que Carlos Ghosn, o executivo brasileiro que presidiu a Nissan e a Renault, foi preso novamente hoje na sua casa em Tóquio...</p>",https://www.oantagonista.com/economia/carlos-ghosn-e-preso-novamente-no-japao/
Apoio noturno à reforma de Guedes,Nao possui,Nao possui,03/04/2019 20:08:34,Brasil,"<p>Depois de uma saraivada de ataques dos deputados de esquerda a Paulo Guedes, os parlamentares favoráveis à reforma da Previdência começaram a se manifestar...</p>",https://www.oantagonista.com/brasil/apoio-noturno-reforma-de-guedes/
‘Tem que internar quem não entender que precisa haver uma reforma’,Nao possui,Nao possui,03/04/2019 19:50:09,Brasil,<p>Novo embate entre petistas e Paulo Guedes depois do intervalo da audiência --os esquerdistas na CCJ se indignaram com uma frase do ministro da Economia...</p>,https://www.oantagonista.com/brasil/tem-que-internar-quem-nao-entender-que-precisa-haver-uma-reforma/
Poucos líderes no almoço de Fabinho Liderança,Nao possui,Nao possui,03/04/2019 19:33:34,Brasil,"<p>Sem cargo na Mesa Diretora da Câmara desde o final de janeiro, Fábio Ramalho, o Fabinho Liderança, voltou a promover seus famosos almoços com comida mineira...</p>",https://www.oantagonista.com/brasil/poucos-lideres-no-almoco-de-fabinho-lideranca/
“O PSDB não é uma pizzaria”,Nao possui,Nao possui,03/04/2019 19:24:12,Brasil,"<p>João Doria é contra a ideia de propor um rodízio na presidência do PSDB, reduzindo a duração do mandato, que atualmente é de 2 anos.<br><br>O governador de São Paulo disse à Jovem Pan...<br><br></p>",https://www.oantagonista.com/brasil/o-psdb-nao-e-uma-pizzaria/
Senado aprova PEC do Orçamento impositivo em 1º turno,Nao possui,Nao possui,03/04/2019 19:21:02,Brasil,"<p>O Senado aprovou em primeiro turno, por 58 votos a 6, a proposta que inclui na Constituição a obrigatoriedade de o governo pagar as emendas parlamentares de bancada previstas no Orçamento...</p>",https://www.oantagonista.com/brasil/senado-aprova-pec-orcamento-impositivo-em-1o-turno/
Previdência: Senado adia comissão especial,Nao possui,Nao possui,03/04/2019 19:15:23,Economia,"<p>O Senado adiou a instalação, prevista para hoje, da comissão especial que vai acompanhar a tramitação da reforma...</p>",https://www.oantagonista.com/economia/previdencia-senado-adia-comissao-especial/
“Sabe o que significa todo este bate-boca? Nada”,Nao possui,Nao possui,03/04/2019 19:06:15,Brasil,"<p>O deputado Eduardo Cury, do PSDB de São Paulo, um dos cotados para relatar a reforma da Previdência na comissão especial que será instalada, comentou no Twitter...<br><br><img class=""alignleft size-full wp-image-181574"" src=""https://cdn.oantagonista.net/uploads/2019/04/cury.png"" alt="""" width=""576"" height=""98""></p>",https://www.oantagonista.com/brasil/sabe-o-que-significa-todo-este-bate-boca-nada/
"Para evitar manifestantes, Damares sai pelos fundos",Nao possui,Nao possui,03/04/2019 19:03:17,Brasil,<p>Damares Alves saiu pelos fundos de um restaurante para evitar uma manifestação de anistiados políticos contra decisões da ministra sobre a Comissão de Anistia...</p>,https://www.oantagonista.com/brasil/para-evitar-manifestantes-damares-sai-pelos-fundos/
Barroso arquiva caso de desembargador que mandou soltar Lula,Nao possui,Nao possui,03/04/2019 18:41:07,Brasil,"<p>Luís Roberto Barroso arquivou o processo contra Rogério Favreto, o desembargador do TRF-4 que decidiu soltar Lula durante seu plantão em julho do ano passado...</p>",https://www.oantagonista.com/brasil/barroso-arquiva-caso-de-desembargador-que-mandou-soltar-lula/
Intervalo na CCJ,Nao possui,Nao possui,03/04/2019 18:35:48,Brasil,<p>Paulo Guedes pediu para ir ao banheiro.<br><br>Felipe Francischini suspendeu a reunião da CCJ da Câmara por alguns minutos.</p>,https://www.oantagonista.com/brasil/intervalo-na-ccj/
"Guedes perde a paciência com a esquerda: “Por que deram benefícios para bilionários, dinheiro para a JBS?”",Nao possui,Nao possui,03/04/2019 18:34:47,TV,"<p>Irritado com a frequente interrupção da bancada do barulho, Paulo Guedes perdeu a paciência e partiu para cima...<br><br><img class=""size-medium wp-image-181463"" src=""https://cdn.oantagonista.net/uploads/2019/04/jfcrz_abr_03041913811-530x353.jpg"" alt="""" width=""530"" height=""353""></p>",https://www.oantagonista.com/brasil/guedes-perde-paciencia-com-esquerda-por-que-deram-beneficios-para-bilionarios-dinheiro-para-jbs/
“A escolha é totalmente de vocês”,Nao possui,Nao possui,03/04/2019 18:34:32,Brasil,<p>Paulo Guedes volta a dizer que os deputados serão os responsáveis pelo resultado da reforma da Previdência...</p>,https://www.oantagonista.com/brasil/escolha-e-totalmente-de-voces/
Faça o que eu não faço,Nao possui,Nao possui,03/04/2019 18:31:52,Brasil,"<p>Petistas, Ivan Valente e Jandira Feghali são assim: querem ser escutados, mas não deixam ninguém falar.<br><br>É o óbvio, mas precisa ser registrado. Mais uma vez.</p>",https://www.oantagonista.com/brasil/faca-o-que-eu-nao-faco/
Guedes: ‘Vocês têm medo de cortar a aposentadoria dos militares?’,Nao possui,Nao possui,03/04/2019 18:30:19,Brasil,"<p>Depois de perder a paciência com os petistas na CCJ da Câmara, Paulo Guedes perguntou por que os parlamentares não cortavam a aposentadoria dos militares --medida pela qual ele foi cobrado...</p>",https://www.oantagonista.com/brasil/guedes-voces-tem-medo-de-cortar-aposentadoria-dos-militares/
Paulo Guedes elogia Lula e o Bolsa Família,Nao possui,Nao possui,03/04/2019 18:20:14,Brasil,"<p>Na sessão da CCJ em que foi constantemente atacado pelos petistas, Paulo Guedes fez elogios ao Bolsa Família e disse que Lula ""mereceu ganhar"" duas eleições...</p>",https://www.oantagonista.com/brasil/paulo-guedes-elogia-lula-e-o-bolsa-familia/
Vélez quer mudar livros didáticos para ‘resgatar’ visão do regime militar,Nao possui,Nao possui,03/04/2019 18:05:24,Sociedade,"<p>Ricardo Vélez Rodríguez, ainda ministro da Educação, disse em entrevista ao Valor que ""haverá mudanças progressivas"" nos livros didáticos para que ""as crianças possam ter a ideia verídica, real"", do que foi a sua história...<br><br></p>",https://www.oantagonista.com/sociedade/velez-quer-mudar-livros-didaticos-para-resgatar-visao-regime-militar/
Presidente do STJ repreende juízes que não seguem precedentes,Nao possui,Nao possui,03/04/2019 17:57:01,Brasil,"<p>Em discurso durante homenagens aos 30 anos do Superior Tribunal de Justiça, o presidente da Corte, João Otávio de Noronha reprovou juízes que decidem “à revelia” da jurisprudência firmada nos tribunais superiores...</p>",https://www.oantagonista.com/brasil/presidente-stj-repreende-juizes-que-nao-seguem-precedentes/
O destaque da OAB nos 30 anos do STJ,Nao possui,Nao possui,03/04/2019 17:41:06,Brasil,"<p>Na homenagem aos 30 anos do Superior Tribunal de Justiça, o novo presidente da OAB destacou dois julgamentos recentes da Corte, “no momento que certa intolerância toma parte de nossa população”...</p>",https://www.oantagonista.com/brasil/o-destaque-da-oab-nos-30-anos-stj/
O mais vermelho dos bispos vermelhos,Nao possui,Nao possui,03/04/2019 17:38:31,Brasil,"<p>Os petistas Humberto Costa, Paulo Rocha e Wadih Damous estiveram na CNBB hoje para, segundo eles, discutir...</p>",https://www.oantagonista.com/brasil/o-mais-vermelho-dos-bispos-vermelhos/
"Com fala de Guedes, dólar fecha em alta",Nao possui,Nao possui,03/04/2019 17:37:35,Economia,"<p>O dólar comercial fechou hoje a R$ 3,879 na venda --alta de 0,56%, depois de quatro quedas consecutivas...</p>",https://www.oantagonista.com/economia/com-fala-de-guedes-dolar-fecha-em-alta/
Collor se afasta e ex-prefeita condenada assume vaga no Senado,Nao possui,Nao possui,03/04/2019 17:35:51,Brasil,"<p>Alegando motivos pessoais, Fernando Collor se afastou do Senado.<br><br>Renilde Bulhões, ex-prefeita de Santana do Ipanema (AL), ficará no lugar dele pelos próximos quatro meses. Ela tomou posse há pouco...<br><br><img class=""alignleft size-medium wp-image-181524"" src=""https://cdn.oantagonista.net/uploads/2019/04/senadora-284x353.png"" alt="""" width=""284"" height=""353""></p>",https://www.oantagonista.com/brasil/collor-se-afasta-e-ex-prefeita-condenada-assume-vaga-no-senado/
"“É muito dura a vida quando você não anda em bando”, diz Guedes",Nao possui,Nao possui,03/04/2019 17:33:26,Brasil,"<p>Paulo Guedes rebateu acusações de petistas de que é um ""rentista"". O ministro prefere ser chamado de empreendedor...</p>",https://www.oantagonista.com/brasil/e-muito-dura-vida-quando-voce-nao-anda-em-bando-diz-guedes/
CPI do BNDES convoca Palocci e Mantega,Nao possui,Nao possui,03/04/2019 17:30:09,Brasil,"<p>Enquanto os deputados de oposição acompanhavam a audiência de Paulo Guedes na CCJ, a CPI do BNDES aprovou a convocação de Antonio Palocci e Guido Mantega...</p>",https://www.oantagonista.com/brasil/cpi-bndes-convoca-palocci-e-mantega/
Guedes propõe um “imposto de renda negativo”,Nao possui,Nao possui,03/04/2019 17:25:49,Economia,"<p>Na audiência pública na CCJ, Paulo Guedes defendeu o ""imposto de renda negativo"", ao discorrer sobre o sistema de capitalização...</p>",https://www.oantagonista.com/economia/guedes-propoe-um-imposto-de-renda-negativo/
Os petistas não aplaudem,Nao possui,Nao possui,03/04/2019 17:23:36,Brasil,"<p>Paulo Guedes, muito mais sereno que o habitual, disse com franqueza que pode ""estar errando"" em algum ponto, mas acrescentou que está buscando o melhor e fazendo o seu melhor.<br><br>Os deputados aplaudiram -- menos os petistas.</p>",https://www.oantagonista.com/brasil/os-petistas-nao-aplaudem/
STJ também faz auto-homenagem,Nao possui,Nao possui,03/04/2019 17:21:25,Brasil,"<p>Além do STF, o Superior Tribunal de Justiça também faz hoje uma homenagem a si mesmo, para comemorar seus 30 anos de aniversário...</p>",https://www.oantagonista.com/brasil/stj-tambem-faz-auto-homenagem/
Guedes e toda a verdade sobre o passado e o futuro,Nao possui,Nao possui,03/04/2019 17:17:40,Economia,"<p>Paulo Guedes, na audiência pública na CCJ:<br><br>""Ano passado gastamos R$ 700 bilhões com a Previdência, que é o nosso passado...</p>",https://www.oantagonista.com/economia/guedes-e-toda-a-verdade-sobre-o-passado-e-o-futuro/
Mourão e a ‘velha política’,Nao possui,Nao possui,03/04/2019 17:16:42,Brasil,<p>Hamilton Mourão sinalizou hoje a jornalistas ser possível que o governo ofereça cargos para criar ou manter sua base aliada.<br><br>Ele disse...</p>,https://www.oantagonista.com/brasil/mourao-e-velha-politica/
Moro vai à Câmara debater pacote anticrime na terça,Nao possui,Nao possui,03/04/2019 17:12:06,Sociedade,<p>Sergio Moro irá à Câmara na próxima terça (16) para discutir o pacote anticrime que tramita no Congresso...</p>,https://www.oantagonista.com/sociedade/moro-vai-camara-debater-pacote-anticrime-na-terca/
Ciro chama Flávio Bolsonaro de ‘mentecapto’,Nao possui,Nao possui,03/04/2019 17:11:05,Brasil,"<p>Ciro Gomes sugeriu, no Twitter, que a Comissão de Ética do Senado seja acionada em razão da mensagem -- <strong>já deletada</strong> -- de Flávio Bolsonaro contra o Hamas...</p>",https://www.oantagonista.com/brasil/ciro-chama-flavio-bolsonaro-de-mentecapto/
Moro sugere ‘escritórios integrados’ contra o crime,Nao possui,Nao possui,03/04/2019 17:07:16,Sociedade,"<p>Em palestra no Rio hoje, Sergio Moro disse que pretende ""ser um parceiro dos estados, Distrito Federal e municípios no combate ao crime""...</p>",https://www.oantagonista.com/sociedade/moro-sugere-escritorios-integrados-contra-o-crime/
